,StopID,Name,Routes
8967,555891,Balla (Community Centre),"['52', '442', '440']"
8968,555901,Ballymoe (Earleys),['429']
8969,555921,Riverstown (Opp Corner House),['471']
8970,555931,Breaffy Church (Opp St Aloysius Church),"['52', '442', '440']"
8971,555951,Frenchpark (Post Office),"['451', '22']"
8972,555961,Rooskey (Opposite Reynolds),"['23', '469']"
8973,555981,Dromod (Notleys),['23']
8974,556011,Mountbellew (Bridge Bar),"['65', '425']"
8975,556021,Collooney (Quigley's),"['456', '64', '462', '460', '475', '479', '23']"
8976,556031,Craughwell (Opp Church),['20']
8977,556041,Moylough (Gilmores Shop),"['65', '425']"
8978,556091,Oranmore (Oran Town Centre),"['434', '350', '70', '51', 'X20', '20']"
8979,556101,Aclare (Gallaghers High Road),['479']
8980,556111,Mountbellew (Square),"['65', '425', '425A']"
8981,556131,Ballinamuck (Church),['463']
8982,556141,Mountbellew (Mulrooneys Pharmacy),"['425A', '425']"
8983,556151,Tourlestrane (The Border Collie),['479']
8984,556161,Oranmore (Opp Oran Town Centre),"['51', '434', '404', '350', '20']"
8985,556171,Annaduff Church (Opp church),['23']
8986,556181,Ballinamuck (McKennas Gala),['463']
8987,556191,Tourlestrane (Opp Border Collie),['479']
8988,556201,Dromcashel (Lay-by),['462']
8989,556211,Castlebaldwin (Opp Supermac),['471']
8990,556221,Castlebaldwin (Supermac),['471']
8991,556231,Aclare (McGuiness High Road),['479']
8992,556261,Carrick-on-Shannon(Opp Landmark Hotel),"['468', '23']"
8993,556271,Collooney (Opposite Quigley's),"['23', '479', '462', '64', '456']"
8994,556281,Newtownforbes (Little Saigon),"['469', '23']"
8995,556291,Castlebaldwin (Opp Morrisons Grocery),['23']
8996,556301,Drumfin (Opp Morrison Memorial),"['23', '471']"
8997,556311,Annaduff Church (Church),['23']
8998,556321,Dromod (Opposite Notleys),['23']
8999,556331,Rooskey (Reynolds),"['23', '469']"
9000,556341,Dromod (Opp Railway Station),['469']
9001,556351,Dromod (Railway Station Entrance),['469']
9002,556401,Cloonacol (Opp Community Ctr),['479']
9003,556411,Henrys Cross (Northbound),['479']
9004,556421,Carrowneadon Cross (Northbound),['479']
9005,556431,Rockfield (Church),['479']
9006,556441,Coolaney (Radharc Na hAbhann),"['479', '475']"
9007,556451,Ox Mountains Cross (North),"['475', '479']"
9008,556471,Rockfield (Mountain Inn),['479']
9009,556481,Cloonacol (Community Ctr),['479']
9010,556491,Coolaney (Opp Radharc Na hAbhann),"['479', '475', '460']"
9011,556611,Henrys Cross (Southbound),['479']
9012,556631,Carrowneadon Cross (Southbound),['479']
9013,556641,Ox Mountains Cross (South),"['479', '475']"
9014,556661,Mullarkeys Cross (Northbound),['479']
9015,556671,Mullarkeys Cross (Southbound),['479']
9016,557001,Cullyfad (Opp Church),['463']
9017,557021,Rossan (Church),['463']
9018,557071,Rossan (Opp Church),['463']
9019,557111,Dunowla Cross (Eastbound),['458']
9020,557121,Kilkenny (Ormonde Rd Jctn Patrick St),"['73', '374']"
9021,557131,Quigabar (Opp School),['458']
9022,557141,Finod Bridge (Eastbound),['458']
9023,557151,Ballina (Culleens Southbound),['443']
9024,557201,Fenagh (The Abbey Bar),['464']
9025,557211,Corlough Cross (Northbound),['464']
9026,557221,Fenagh (Quinns Pub),['464']
9027,557231,Corlough Cross (Southbound),['464']
9028,557241,Swanlinbar (Opp Garda Station),['464']
9029,557251,Killashee (Opp Magans),"['467', '425']"
9030,557271,Killashee (Magans),"['425', '467']"
9031,557281,Castlecoote (Opp Stores),['457']
9032,557291,Castlecoote,['457']
9033,557301,Killashandra (Post Office Main St),['465']
9034,557311,Arva (Market Square),['465']
9035,557331,Losset (Creamery),['465']
9036,557351,Ballinagh (Cronins Pub),"['465', '65', '111A', '111']"
9037,557361,Tarmon (Church),['469']
9038,557371,Doogary (Skealton Cross East),['465']
9039,557381,Dromahair Cross (Eastbound),['469']
9040,557391,Tarmon (Opp Church),['469']
9041,557411,Dromahair Cross (Westbound),['469']
9042,557421,Doogary (Skealton Cross West),['465']
9043,557451,Ardlougher (Westbound),['465']
9044,557461,Killashandra (Opp Post Office),['465']
9045,557471,Arva (JW Tavern Main St),['465']
9046,557481,Losset (Opp Creamery),['465']
9047,557621,Lissadell (First Gate),['474']
9048,557631,Lissadell (Barracks),['474']
9049,557641,Lissadell (Third Gate),['474']
9050,557681,Pearse Road (Garda Station),"['471', '475', '458', '460']"
9051,557711,Glasson,"['466', '65']"
9052,557731,Keenagh,"['65', '466']"
9053,557741,Glasson (Grogans Bar),"['466', '65']"
9054,557751,Keenagh (Southbound),"['65', '466']"
9055,557801,Leitrim Village (Post Office),['469']
9056,557811,Carrick-on-Shannon (Coffee Shop),"['469', '468', '23']"
9057,557821,Jamestown (Church),['469']
9058,557831,Drumsna (Opp Taylors),['469']
9059,557841,Drumsna (Taylors),['469']
9060,557851,Jamestown (Opp Church),['469']
9061,557861,Leitrim Village (Donnellans),['469']
9062,558001,Corballa (Opp St Josephs Church),['444']
9063,558011,Leitrim PO (L4154 Junction),['470']
9064,558101,Culleens (Hilltop),['444']
9065,558111,Owenbeg (Closed School),['444']
9066,558121,Carrigeen (Rodgers ),['444']
9067,558131,Culleens (Opposite Hilltop),['444']
9068,558141,Ballina (Culleens Northbound),['443']
9069,558181,Ballisodare (Sally Gardens),"['456', '462', '460', '458', '475', '471', '64', '23']"
9070,558191,Ballisodare (Clancy Grocery),"['23', '64', '471', '475', '458', '460', '462', '456']"
9071,558201,Drumkeel Cross (Eastbound),['469']
9072,558211,Beltra (Opposite Collerys),['458']
9073,558221,Dromard (Playground),['458']
9074,558231,Drumkeel Cross (Westbound),['469']
9075,558311,Kiltyclogher (Opp Church),['470']
9076,558321,Enniscrone (Main Street Gala),['458']
9077,558331,Ballincar (Opp Radisson Hotel),['S2']
9078,558341,Kilglass (Opp Church),['458']
9079,558351,Rossinver (St Aidans NS),['470']
9080,558361,Rathlee (Church),['458']
9081,558371,Easkey (Main Street Village Stores),['458']
9082,558381,Creggs Corner (Jctn Cregg House),['S2']
9083,558391,Milltown (N70 Opp Old Post Office),['279']
9084,558411,Allen (Church),['123']
9085,558421,Sligo (Markievicz Road Bus Shelter),"['S2', 'S1', '460', '475', '471']"
9086,558441,Ballincar (Radisson Hotel),['S2']
9087,558471,Clarion Road (Clarion Hotel),"['S2', 'S1']"
9088,558481,Mannionstown (Brees Pub),['S2']
9089,558491,Killeenduff (National School),['458']
9090,558501,Harrisons Cross (Southbound),['458']
9091,558511,Howleys Cross (Southbound),['458']
9092,558521,Enniscrone (Main Street Hardware),['458']
9093,558531,Quigabar (School),['458']
9094,558541,Rathlee (Opposite Church),['458']
9095,558551,Finod Bridge (Westbound),['458']
9096,558561,Easkey (Main Street - Chrissys Crafts),['458']
9097,558571,Killeenduff (Opposite National School),['458']
9098,558581,Harrisons Cross (Northbound),['458']
9099,558591,Templeboy (Church),['458']
9100,558601,Farniharpy (Skreen Road Junction),['458']
9101,558611,Skreen (Graveyard),['458']
9102,558621,Beltra (Collerys),['458']
9103,558641,Ballrdrohid (Southbound),['458']
9104,558651,Dromore West (The Coffee Shop),"['458', '444']"
9105,558661,Templeboy (Opposite Church),['458']
9106,558671,Farniharpy (Opposite Skreen Rd Jctn),['458']
9107,558681,Big Bog Cross (Westbound),['458']
9108,558691,Skreen (Opposite Graveyard),['458']
9109,558711,Dromard (Fiddlers Elbow),['458']
9110,558721,Dunowla Cross (Westbound),['458']
9111,558741,Kilglass (Church),['458']
9112,558751,Creggs Road Cross (Westbound),"['458', '444']"
9113,558761,Sligo (Opposite Sligo Park Hotel),"['458', '460']"
9114,558771,Ballytivnan Rd (Opp St Johns Hospital),"['474', 'S2', 'S1']"
9115,558781,Sligo (Opp University Hosp-The Mall),"['S1', 'S2', '458']"
9116,558801,Carrignagat (Opp Parkes Garage),['462']
9117,558811,Collooney (Riverside Motors),"['462', '471']"
9118,558821,Glencastle (Topaz),['446']
9119,558831,Collooney (Methodist Church),"['471', '475']"
9120,558861,Carrignagat (Parkes Garage),['462']
9121,558901,Dromahair (Main St Opp McGoldricks),"['462', '469']"
9122,558911,Loughlynn (Opp Creatons),"['460', '429']"
9123,558931,Ballyfarnon (Post Office),['462']
9124,558941,Edmondstown Cross (Southbound),['460']
9125,558961,Geevagh (Paddys Pub),['462']
9126,558971,LIsacul (Church),['460']
9127,558981,Loughlynn (Creatons),"['460', '429']"
9128,559001,Carrigallen (Ulster Bank Main Street),"['462', '463', '464', '465']"
9129,559011,Ballinamore (Lawrences Main St),"['464', '462']"
9130,559021,Drumshanbo (Library Main Street),"['462', '469']"
9131,559031,Ballinaglera (Opp Ryans Pub),['462']
9132,559041,Dowra (Loughlins),['462']
9133,559051,Newbridge (St Colmcille Church),['462']
9134,559061,Drumkeeran (Opp Wynnes Main Street),"['462', '469']"
9135,559071,Dromahair (Main St McGoldricks),"['469', '470', '462']"
9136,559081,Newtownmanor (Parkes Castle),"['462', '469']"
9137,559091,Hazelwood (Shopping Centre),['221']
9138,559101,Conways Cross (Opp Shop),['462']
9139,559111,Ballygawley (Opp Filling Station),['462']
9140,559121,Ballyfarnon (Killorans Gala),['462']
9141,559131,Geevagh (Opp Paddys Pub),['462']
9142,559141,Conways Cross (Shop),['462']
9143,559151,Sooey (Cemetery),['462']
9144,559171,Jinks Cross (Ballisodare Jctn),['462']
9145,559181,Jinks Cross (Dromahair Jctn),['462']
9146,559191,Sooey (Opp Cemetery),['462']
9147,559201,Keadue (O Donnells),['462']
9148,559211,Keadue (McCabes Pub),['462']
9149,559221,Elliot's Corner (Northbound),['474']
9150,559231,Rathcormac (Opp Collins Fuel Station),"['474', '483', '480']"
9151,559251,Riverstown (Corner House Pub),['471']
9152,559261,Rathcormac (Collins Fuel Station),"['474', '480', '483']"
9153,559271,Ballintrillick (Creamery),['483']
9154,559281,Kinlough (Melvin Hotel),"['483', '495']"
9155,559291,Drinaghan Cross (westbound),['483']
9156,559301,Park Cross (Leitrim) (southbound),['483']
9157,559311,Rosses Point (Opp Yeats Country Hotel),['S2']
9158,559321,Bundoran (East) (Opp Scenic View B&B),"['64', '483', '480', '495']"
9159,559331,Rosses Point (Yeats Country Hotel),['S2']
9160,559341,Drumshanbo (Opp Library Main St),"['462', '469']"
9161,559351,Ballinamore (AIB Main St),"['464', '462']"
9162,559361,Carrigallen (Tourist Office Main St),"['462', '463', '464', '465']"
9163,559371,Drumkeeran (Wynnes Main St),"['469', '462']"
9164,559381,Dowra (McGrails),['462']
9165,559411,Newtownmanor (Opp Parkes Castle),['469']
9166,559461,Jordans Cross (Dunleavys Shop),['474']
9167,559471,Maugherow (St Patrcks Church),['474']
9168,559481,Glenfarne (Opp Clancys),['458']
9169,559501,Creevelea (Opp Abbey Jctn),['462']
9170,559511,Crossboy Cross (Westbound),['462']
9171,559521,Ballintogher (Donegans),['462']
9172,559531,Creamery Cross (Westbound),['474']
9173,559541,Ballintogher (Trestons),['462']
9174,559551,Tullylinn Cross (Eastbound),['444']
9175,559561,Crossboy Cross (Eastbound),['462']
9176,559581,Creevelea (Abbey Jctn),['462']
9177,559621,Creggs Corner (Opp Jctn Cregg House),['S2']
9178,559681,Calry (Opp Church),['470']
9179,559811,Beltra Cross (Westbound),['445']
9180,559851,Shanvas Cross (Westbound),"['470', '458']"
9181,559891,Glencar Cross (Westbound),"['458', '470']"
9182,561021,Kilargue (Opp Church),['470']
9183,561031,Aughnacliffe (Opp Houricans Pub),['463']
9184,561091,Aughnacliffe (Houricans Pub),['463']
9185,561111,Esker (Southbound),['463']
9186,561121,Ennybegs (St Marys Church),['463']
9187,561131,Esker (Northbound),['463']
9188,561141,Ennybegs (Opp St Marys Church),['463']
9189,562101,Knock (Ballyhaunis Road Southbound),['64']
9190,565001,Kilross (Kilross School),['462']
9191,565011,Collooney (Markree Gate),['462']
9192,565021,Whitegate (Clare) (Church),['346']
9193,565031,Collooney (Opp Markree Gate),['462']
9194,565041,Kilross (Opp Kilross School),['462']
9195,571001,Aughavas (McCaffreys Pub),"['463', '464']"
9196,571011,Cloone (Creegans Pub),['463']
9197,571021,Mohill (BOI Upper Main St),"['463', '464', '469']"
9198,571031,Gortletteragh (Church),['463']
9199,571051,Drumlish (Church),['463']
9200,571061,Esker Cross (Southbound),['463']
9201,571071,Aughavas (Opp McCaffreys Pub),"['463', '464']"
9202,571081,Aughavas (Cemetery),['463']
9203,571091,Aughavas (Opp Cemetery),['463']
9204,571101,Esker Cross (Northbound),['463']
9205,571121,Cloone (School),['463']
9206,571131,Mohill (Clarkes Upper Main St),"['463', '464', '469']"
9207,571141,Gortletteragh (Opp Church),['463']
9208,571151,Drumlish (Opp Church),['463']
9209,571161,Cullyfad (Church),['463']
9210,577651,Kilcolgan (Neilans Shop),"['51', '350', '434']"
9211,577661,Clarenbridge (Church),"['434', '350', '51']"
9212,581551,Bonniconlon (Main Street Judges),['444']
9213,582041,Crossmolina (Devers Shop),"['455', '446']"
9214,582111,Crossmolina (Opp Devers Shop),"['446', '455']"
9215,582121,Dooleeg (Eastbound),['446']
9216,582131,Bellacorrick (Bridge Eastbound),['446']
9217,582141,Bangor Erris (Opp Brogans Spar),['446']
9218,582151,Geesala (Opp High Chaparral),['446']
9219,582161,Glencastle (Opp Topaz),['446']
9220,582171,Belmullet (Opp EuroSpar),['446']
9221,582181,Binghamstown (O Raghallaigh),['446']
9222,582191,Ellybay (Eastbound),['446']
9223,582201,Aughleam (Opp Church),['446']
9224,582211,Blacksod (Heneghans),['446']
9225,583001,Bellacorrick (Bridge Westbound),['446']
9226,583041,Bangor Erris (Brogans Spar),['446']
9227,583551,O'Boyles Cross (Westbound),['443']
9228,584451,Belmullet (EuroSpar),['446']
9229,584651,Binghamstown (Opp O Raghallaigh),['446']
9230,585811,Castlerea (Railway Station),"['460', '429']"
9231,585851,Creggs Road Cross (Eastbound),"['444', '458']"
9232,587551,Carra (Hall),['444']
9233,588551,Stokane NS Cross (Eastbound),['444']
9234,588801,Creamery Cross (Eastbound),['474']
9235,588811,Jordans Cross (Opp Jordans Pub),['474']
9236,588821,Lissadell (Opp Third Gate),['474']
9237,588831,Lissadell (Opp Barracks),['474']
9238,588841,Lissadell (Opp First Gate),['474']
9239,588861,Carney (Bradys Bar),['474']
9240,588871,Tullyhill Junction (Southbound),['474']
9241,588951,Rosserk (Northbound),['443']
9242,589051,Newtownwhite (Opp School),['443']
9243,589151,Mullafarry Cross (Westbound),['443']
9244,589251,Cooneal Cross (Westbound),['443']
9245,589351,Foxboro Cross (Westbound),['443']
9246,589451,Rappa Cross (Westbound),['443']
9247,589551,Carrowkerribla (Fairy Fort),['451']
9248,589561,Carrowkerribla (Opp Fairy Fort),['451']
9249,592251,Blacksod (Lighthouse),['446']
9250,592351,Dooleeg (Westbound),['446']
9251,592451,Ellybay (Westbound),['446']
9252,592511,Aughleam (Church),['446']
9253,594741,Dooega (Opp Mickeys Bar),['440']
9254,594751,Dooega (Mickeys Bar),['440']
9255,597051,Ballina (Dunnes Stores),"['443', '445']"
9256,597351,Templemary (Opp School),['445']
9257,597451,Muingreevagh (Westbound),['445']
9258,598051,Carrowmore (Opp Post Office),['445']
9259,598101,Loughnavalley (Opp William Fox),['70']
9260,598111,Ballinea (Opp Daybreak),['70']
9261,598121,Carlow IT (Main Entrance),"['73', '4']"
9262,598131,Killare (Uisneach Inn),['70']
9263,598141,Loughnavalley (William Fox Bar),['70']
9264,598151,Ballinea (Daybreak),['70']
9265,598171,Lecarrow,"['461', '440']"
9266,598181,Killare (Opp Uisneach Inn),['70']
9267,598191,Lecarrow (Southbound),"['461', '440']"
9268,598621,Ballymurray (Northbound stop),"['440', '461']"
9269,598761,Mullingar (N4 Service Area - Esso),['22']
9270,599261,Tallaght (Opp Hospital),"['126', '132']"
9271,599901,Lacken Cross (Opp St Patricks),['445']
9272,599911,Banagher (Kerryman Pub),['445']
9273,599921,Muingreevagh (Eastbound),['445']
9274,599931,Beltra Cross (Eastbound),['445']
9275,599941,Carrowmore (Post Office),['445']
9276,599961,Templemary (National School),['445']
9277,599971,Killala (Opp Birranes),['445']
9278,600041,Laghey (Seven Arches),"['480', '30']"
9279,600051,Lettermacaward (Opp Church),['492']
9280,600061,Dungloe (Opp Sweeneys Hotel),['492']
9281,600071,Laghey (Post Office),"['480', '30']"
9282,600091,Tralee (Drumtacker ITT North Campus),"['284', '279', '271', '272', '40']"
9283,600171,Kilmaley (Kilmaley Inn),['334']
9284,600301,Ennis (Dunnes Stores Friars Walk),"['348', '343', '343X']"
9285,600331,Carrigrohane Rd (Church Hill Jctn),"['233', '220X']"
9286,600401,Doonogan (eastbound),['334']
9287,600411,Coore Cross (Church),['334']
9288,600421,The Hand (eastbound),['334']
9289,600701,Connolly (Clare) (Service Station),['334']
9290,601011,Spa (Opp Oyster Tavern),['278']
9291,601021,Churchill (Graveyard),['278']
9292,601221,Carrickmacross (South bypass),['32']
9293,601371,Dunquin (Krugers Bar),['275A']
9294,603011,Parnell St (Colbert Station),"['329', '304A']"
9295,603021,Kilfinane (Opp Amber Filling Station),['329']
9296,603031,Kilmallock (Post Office),['329']
9297,603041,Bruff (Opp Church),['329']
9298,603051,Grange (Opp The Hamlet),['329']
9299,603061,Ballyneety (Garda Station),['329']
9300,603071,Ennis (Lifford Road Opp Hospital),['343']
9301,603101,Ennis (Captain Macs Cross),['343']
9302,603111,Ennis (Clon Road),['343X']
9303,603121,Ennis (Opp West County Hotel),"['343X', '343']"
9304,603131,Ennis (Limerick Road at No 13),"['343', '343X']"
9305,603141,Clarecastle (Opposite Vision House),"['343X', '343', '336', '51']"
9306,603151,Clarecastle (Opp St Josephs Terrace),"['343', '343X']"
9307,603161,Clarecastle (Maddens Terrace),"['343X', '343']"
9308,603171,Clarecastle (Cassley Butchers Main St),"['343', '343X']"
9309,603181,Latoon Cross (Southbound stop),"['343X', '343', '336']"
9310,603191,Newmarket-on-Fergus (National School),"['343', '343X']"
9311,603201,Newmarket-on-Fergus (Opp H&B Gallery),"['343X', '343']"
9312,603211,Shannon (Oakwood Arms),['343']
9313,603221,Shannon (Lidl),['343']
9314,603231,Shannon (R471 Opp Footbridge),['343']
9315,603241,Shannon (R471 At Footbridge),['343']
9316,603251,Shannon (Opp Skycourt Shopping Centre),['343']
9317,603261,Newmarket-on-Fergus (H&B Gallery),"['343', '343X']"
9318,603271,Newmarket-on-Fergus (Opp Daisybelle),"['343X', '343']"
9319,603281,Clarecastle (Powers Pub),"['343', '343X']"
9320,603291,Clarecastle (St Michaels Terrace),"['343X', '343']"
9321,603301,Clarecastle (St Josephs Terrace),"['343', '343X']"
9322,603311,Ennis (Carmody St Electrical Shop),['343']
9323,603321,Ennis (Carmody St Keanes Butchers),['343']
9324,603331,Ennis (West County Hotel),"['343', '343X']"
9325,603341,Ennis (Ain Karem B and B Clon Rd),['343']
9326,603351,Ennis (Opp Captain Macs Cross),['343']
9327,603361,Harmony Row Ennis (County Library),['343']
9328,603371,New Road Ennis (Opp CBS School),['343']
9329,605551,Limerick (Arthur's Quay),"['345', '313']"
9330,605561,O Connell St (Augustinian Church),"['323', '314', '301']"
9331,605571,Arthurs Quay (Opp Shopping Centre),"['301', '305', '323', '345', '341']"
9332,605581,Athlunkard St (Dick Devanes Corner),"['305', '306']"
9333,605591,Athlunkard St (No 16),['301']
9334,606601,Corbally Rd (Opp Topaz Station),['301']
9335,606611,Corbally Rd (Milton House),['301']
9336,606621,Corbally Rd (Mill Rd Junction),['301']
9337,606631,Shannon Banks Est (13 Athlunkard Ave),['301']
9338,606641,Shannon Banks Est (Op 45 Riverside Dr),['301']
9339,606651,Shannon Banks Est (33 Riverside Dr),['301']
9340,606661,Shannon Banks Est (Jnct Riverside Dr),['301']
9341,606671,Shannon Banks Est (No 1 Riverwalk),['301']
9342,606681,Corbally Rd (Shannon Banks Estate),"['301', '313']"
9343,606691,Westbury Est (Annavilla Grove),['301']
9344,606701,Westbury Est (No. 150 Clonard),['301']
9345,606711,Westbury Est (Op No 56 Clonard),['301']
9346,606721,Westbury (St Nicholas Church),['301']
9347,606731,Westbury Est (Opp No 10 Vernon Cres),['301']
9348,606741,Corbally Rd (Opp Shannon Banks Est),"['301', '313']"
9349,606751,Corbally Rd (St Munchins School),['301']
9350,606761,Corbally Rd (Irish Estates),['301']
9351,606771,Corbally Rd (Opp Mill Rd Jctn),['301']
9352,606781,Corbally Rd (House No 11),['301']
9353,606791,Corbally Rd (Goosers Corner),['301']
9354,606801,Athlunkard St (No 29),['301']
9355,606811,Athlunkard St (Opp St Marys Cathedral),"['301', '306', '305']"
9356,606821,Henry Street (Dunnes Stores),"['302', '306', '314', '303', '320', '323', '343', '301']"
9357,606831,Ennis Rd (Strand Hotel),"['343', '306', '302']"
9358,606841,Shelbourne Rd (St Camillus Hosp),"['302', '306']"
9359,606851,Shelbourne Rd (Opp Shelbourne Pk),"['306', '302']"
9360,606861,Cratloe Rd (Opp Thomond Park),['302']
9361,606871,Cratloe Rd (153 Cratloe Rd),"['302', '343X']"
9362,606881,Old Cratloe Rd (Baptist Church),['302']
9363,606891,Old Cratloe Rd (201 Cratloe Rd),['302']
9364,606901,Caherdavin (Woodbine Ave),['302']
9365,606911,Caherdavin (Christ the King Church),['302']
9366,606921,Caherdavin (Jctn of Derravaragh Rd),['302']
9367,606931,Brookville Ave (Brookville Ave),['302']
9368,606941,Cratloe Rd (Limerick Inst of Tech),"['302', '343X']"
9369,606951,Cratloe Rd (Thomond Park),['302']
9370,606981,Clancy Strand (Treaty Stone),"['302', '306', '303']"
9371,606991,Clancy Strand (Sarsfield Bridge),"['303', '306', '302']"
9372,607001,Ennis Rd (Union Cross),['343']
9373,607011,Ennis Rd (JFK School),['343']
9374,607071,Ballinacurra Road (At Flyover),"['304A', '304', '301']"
9375,607101,Ennis Rd (Moravan Hse Union Cross),"['306', '343']"
9376,607111,William St (Superdrug Pharmacy),"['343', '343X', '345', '305', '304', '303']"
9377,607121,Lower Roxboro Rd (Opp CBS School),['303']
9378,607131,Roxboro Rd (St Annes Day Hosp),['303']
9379,607141,Roxboro Rd (No 13),['303']
9380,607151,Janesboro (No 20 Marian Ave),['303']
9381,607161,Janesboro (No 31 Colbert Ave),['303']
9382,607171,Janesboro (No 38 O Donoghue Ave),['303']
9383,607191,Carew Pk (Star Court),['303']
9384,607201,Carew Pk (Opp No 23 Maigue Way),['303']
9385,607211,Carew Pk (No 97 Donoughmore Crescent),['303']
9386,607231,Carew Pk (De Vere Court),['303']
9387,607261,Colbert Ave (No 70),['303']
9388,607271,Colbert Ave (No 30),['303']
9389,607281,Janesboro (13 Marian Ave),['303']
9390,607291,Roxboro Rd (Tierneys Shop),['303']
9391,607301,Roxboro Rd (Hamilton House),['303']
9392,607321,Roches Street (Mortells Restaurant),"['303', '304', '305', '329']"
9393,607341,High Rd (Thomondgate (Opp No 65),"['302', '306', '303']"
9394,607351,Kileely Rd (Health Centre),['306']
9395,607361,Ballynanty Rd (Opp Credit Union),['306']
9396,607371,Ballynanty (No 31 Shanabooley Rd),['306']
9397,607391,Ballynanty (Opp No 93 Shanabooly Rd),['306']
9398,607401,Ballynanty Rd (No 32 Shanabooley Rd),['306']
9399,607411,High Road (No 90),"['306', '302', '303']"
9400,607421,Ballynanty (Credit Union),['306']
9401,607431,Ballynanty (Community Centre),['306']
9402,607441,Sexton St Nth (De Valera Pk),"['306', '302', '303']"
9403,607461,Raheen (Opposite St Nessans Church),"['304A', '304', '304X', '301']"
9404,607471,St Nessans Rd ( Meadowvale Junction),"['301', '304X', '304']"
9405,607481,St Nessans Rd (University Hospital),"['304', '304A', '302', '314', '320', '321', '301', '13', '14']"
9406,607491,St Nessans Rd (Maypark),"['301', '304X', '304A', '304']"
9407,607501,St Nessans Rd (Crescent SC),"['304', '304A', '314', '321', '320', '301', '14', '13']"
9408,607511,Ballinacurra (Opp St Aubin),"['301', '304X', '304A', '304']"
9409,607521,Ballinacurra (No 5),"['304', '304A', '304X', '301']"
9410,607531,Ballinacurra (Lifford Lodge),"['301', '304X', '304A', '304']"
9411,607541,Childers Rd (Lady of Lourdes Church),"['304X', '301']"
9412,607571,Childers Rd (Opp Shopping Centre),"['304X', '304']"
9413,607581,Childers Rd (Opp Claughaun GAA),"['304', '304X']"
9414,607591,Dublin Rd (Opp Parkway Retail Pk),"['304X', '304', '304A']"
9415,607601,Plassey Park Rd (Opp Nursing Home),"['304A', '304', '304X']"
9416,607611,University of Limerick (Flag Poles),"['304X', '304', '304A']"
9417,607621,University of Limerick (Dromroe Stop),"['304A', '304', '304X']"
9418,607631,University of Limerick (Stables),"['304X', '304', '304A', '51', 'X12', 'X51', '13', '14']"
9419,607641,Plassey Pk Rd (UL East Gate),"['304A', '304', '323']"
9420,607651,Plassey Pk Rd (Opp Oak Lawn),"['304', '304A']"
9421,607661,Kilmurry Hotel (Milford Rd),"['304A', '304', '323', 'X12']"
9422,607671,Dublin Rd (Opp The Hurlers Pub),"['X12', '72', '332', '304', '341']"
9423,607681,Dublin Rd (Opp Elsinor Est),['304']
9424,607691,Dublin Rd (Jct Golf Links Rd),"['304', '304A']"
9425,607701,Dublin Rd (Groody Roundabout),"['304A', '304']"
9426,607711,Dublin Rd (Parkway Retail Pk),"['304', '304A']"
9427,607721,Childers Rd (Shopping Centre),"['304', '323']"
9428,607731,Childers Rd (ALDI Store),['303']
9429,607741,Plassey Park Road (Opp UL East Gate),['323']
9430,607751,Childers Rd (Op Lady of Lourdes Cntr),['301']
9431,607761,Ballinacurra (Sandyville),"['301', '304A', '304']"
9432,607771,Ballinacurra (Tall Trees),"['304', '304A', '301']"
9433,607781,St Nessans Rd (Opp Crescent SC),"['301', '14', '13', '304A', '304', '304X', '314', '320', '321']"
9434,607791,St Nessans Rd (Opp Maypark),"['314', '304', '304A', '301']"
9435,607801,St Nessans Rd (Opp University Hospital),"['301', '13', '14', '304A', '304', '314', '304X', '321', '320']"
9436,607811,St Nessans Rd (Avonmore Rd Junction),"['304', '304A', '301']"
9437,607821,Raheen (St Nessans Church),"['301', '304A', '304']"
9438,607831,Sarsfield St (Debenhams),"['304', '302', '306', '329', '341', '301']"
9439,607841,O Connell St (HLB Chartered Accountants),"['301', '306', '304']"
9440,607851,O Connell St (O Connell Monument),"['304', '301']"
9441,607861,O Connell Ave (Model School),"['301', '304', '304A', '314', '320', '321']"
9442,607871,O Connell Ave (Carmel House),"['304A', '304', '301']"
9443,607881,Punches Cross (Punches Cross),"['301', '304', '304A', '314', '304X', '321', '320']"
9444,607891,Mulcaire Rd (No 1 Castle Pk),['304']
9445,607901,Mulcaire Rd (No 1 Crescent Court),['304']
9446,607921,Ballycummin Rd (Opp Southland House),['304']
9447,607931,Church Rd (Forge Estate),['304']
9448,607941,Ballycummin Rd (Opp Dry Cleaners),['304']
9449,607961,Mulcaire Rd (Raheen Food Store),['304']
9450,607971,Mulcaire Rd (Opp No 1 Castle Pk),['304']
9451,608001,Punches Cross (Opp Punches Hotel),"['304', '304A', '314', '320', '321', '301']"
9452,608011,O Connell Ave (Opp Ardglass),"['301', '304X', '304A', '304']"
9453,608021,O Connell Ave (Egleston Photography),"['304', '304A', '304X', '301']"
9454,608031,O Connell St Crescent (Tutorial College),['304']
9455,608041,Henry St (Garda Station),"['304', '306', '301']"
9456,608061,Edward St (Jctn of Wolfe Tone St),['306']
9457,608071,Edward St (Quins Cottage),['306']
9458,608081,Byrne Ave (Jctn of Byrne Ave),['306']
9459,608101,Hyde Ave Limerick (No 6),['301']
9460,608111,Hyde Ave Limerick (Opp No 39),['301']
9461,608121,Raheen Ind Est (Analog Devices),['301']
9462,608131,Raheen Ind Est (Kirby Engineering),"['301', '302']"
9463,608141,Raheen Ind Est (FAS Office),['301']
9464,608151,Hyde Rd (No 39),['301']
